CustomerKey,First_Name,Last_Name,Full_Name,Gender,EmailAddress,Date_First_Purchase,Customer_City
26518,Marcus,Lee,Marcus Lee,Male,marcus23@adventure-works.com,11-10-2022,Long Beach
26519,Brianna,Wood,Brianna Wood,Female,brianna49@adventure-works.com,26-08-2022,Torrance
26520,Chloe,Ramirez,Chloe Ramirez,Female,chloe61@adventure-works.com,24-05-2021,Edmonds
26521,Nathan,Taylor,Nathan Taylor,Male,nathan67@adventure-works.com,07-05-2021,Puyallup
26522,Logan,Thompson,Logan Thompson,Male,logan67@adventure-works.com,06-08-2022,Spokane
26523,Casey,Raji,Casey Raji,Female,casey21@adventure-works.com,18-10-2022,Berkeley
26524,Anthony,Robinson,Anthony Robinson,Male,anthony4@adventure-works.com,19-12-2022,Imperial Beach
26525,Jeremy,Bell,Jeremy Bell,Male,jeremy42@adventure-works.com,16-09-2022,West Covina
26526,Blake,Coleman,Blake Coleman,Male,blake53@adventure-works.com,24-10-2022,Lakewood
26527,Oscar,Hayes,Oscar Hayes,Male,oscar8@adventure-works.com,28-07-2022,Burnaby
26528,Samuel,Garcia,Samuel Garcia,Male,samuel55@adventure-works.com,29-12-2022,Edmonds
26529,Jasmine,Davis,Jasmine Davis,Female,jasmine5@adventure-works.com,21-07-2021,Victoria
26530,Riley,Morgan,Riley Morgan,Female,riley33@adventure-works.com,23-05-2021,Lake Oswego
26531,Jeremy,Reed,Jeremy Reed,Male,jeremy46@adventure-works.com,23-05-2022,Burlingame
26532,Angela,Barnes,Angela Barnes,Female,angela5@adventure-works.com,24-05-2021,Concord
26533,Xavier,Mitchell,Xavier Mitchell,Male,xavier34@adventure-works.com,29-08-2021,Langley
26534,Fernando,Smith,Fernando Smith,Male,fernando1@adventure-works.com,06-05-2021,Oakland
26535,Kelly,Perry,Kelly Perry,Female,kelly12@adventure-works.com,09-09-2022,Port Orchard
26536,Katherine,Thomas,Katherine Thomas,Female,katherine81@adventure-works.com,10-05-2021,Glendale
26537,Wyatt,Perez,Wyatt Perez,Male,wyatt41@adventure-works.com,18-05-2021,Walla Walla
26538,Warren,Black,Warren Black,Male,warren10@adventure-works.com,19-05-2021,Bellflower
26539,Faith,Hayes,Faith Hayes,Female,faith22@adventure-works.com,12-05-2021,Burlingame
26540,Jada,Sanchez,Jada Sanchez,Female,jada16@adventure-works.com,29-05-2021,Colma
26541,Alexis,Butler,Alexis Butler,Female,alexis37@adventure-works.com,19-05-2022,Concord
26542,Jamie,Torres,Jamie Torres,Male,jamie34@adventure-works.com,13-04-2022,Ballard
26543,Susan,Guo,Susan Guo,Female,susan28@adventure-works.com,15-02-2022,Caloundra
26544,Riley,Ramirez,Riley Ramirez,Female,riley26@adventure-works.com,08-05-2022,Edmonds
26545,Taylor,Ross,Taylor Ross,Female,taylor29@adventure-works.com,14-05-2021,Downey
26546,Miguel,Bennett,Miguel Bennett,Male,miguel47@adventure-works.com,01-05-2021,Imperial Beach
26547,Barbara,Beck,Barbara Beck,Female,barbara48@adventure-works.com,18-06-2021,Malabar
26548,Casey,Suarez,Casey Suarez,Male,casey43@adventure-works.com,23-06-2021,Malabar
26549,Jamie,Sanz,Jamie Sanz,Male,jamie42@adventure-works.com,25-06-2021,Silverwater
26550,Alex,Morris,Alex Morris,Male,alex22@adventure-works.com,03-08-2022,Burien
26551,Noah,Moore,Noah Moore,Male,noah47@adventure-works.com,13-02-2022,Milwaukie
26552,Judith,Turner,Judith Turner,Female,judith2@adventure-works.com,21-06-2022,Olympia
26553,Kayla,Powell,Kayla Powell,Female,kayla32@adventure-works.com,14-12-2022,Redmond
26554,Michael,Garcia,Michael Garcia,Male,michael48@adventure-works.com,01-11-2022,Burbank
26555,Jeremy,Perry,Jeremy Perry,Male,jeremy25@adventure-works.com,15-08-2022,Newport Beach
26556,Jeremy,Cooper,Jeremy Cooper,Male,jeremy38@adventure-works.com,18-05-2022,Corvallis
26557,Katelyn,Morgan,Katelyn Morgan,Female,katelyn21@adventure-works.com,11-05-2022,Coronado
26558,Holly,Garcia,Holly Garcia,Female,holly14@adventure-works.com,09-07-2022,Cloverdale
26559,Marshall,Ye,Marshall Ye,Male,marshall8@adventure-works.com,15-05-2022,Darlinghurst
26560,Lindsey,Shen,Lindsey Shen,Female,lindsey2@adventure-works.com,10-06-2021,Newcastle
26561,Hannah,Lewis,Hannah Lewis,Female,hannah19@adventure-works.com,12-06-2021,Bendigo
26562,Edward,Wilson,Edward Wilson,Male,edward29@adventure-works.com,12-06-2021,Coffs Harbour
26563,Keith,She,Keith She,Male,keith2@adventure-works.com,29-06-2021,Warrnambool
26564,Franklin,Chen,Franklin Chen,Male,franklin2@adventure-works.com,28-01-2023,Bendigo
26565,Gabriel,Mitchell,Gabriel Mitchell,Male,gabriel42@adventure-works.com,31-12-2022,Coffs Harbour
26566,Crystal,Chen,Crystal Chen,Female,crystal4@adventure-works.com,08-06-2021,Sunbury
26567,Michele,Rai,Michele Rai,Female,michele18@adventure-works.com,07-06-2021,Lavender Bay
26568,Nancy,Kovar,Nancy Kovar,Female,nancy8@adventure-works.com,15-06-2021,South Melbourne
26569,Michelle,Sanchez,Michelle Sanchez,Female,michelle24@adventure-works.com,15-06-2021,Hervey Bay
26570,Hunter,Gonzales,Hunter Gonzales,Male,hunter14@adventure-works.com,18-06-2021,Sydney
26571,Lacey,Pal,Lacey Pal,Female,lacey2@adventure-works.com,14-06-2021,East Brisbane
26572,Jessica,Russell,Jessica Russell,Female,jessica44@adventure-works.com,31-10-2021,Sooke
26573,Samantha,Clark,Samantha Clark,Female,samantha20@adventure-works.com,04-02-2022,Spokane
26574,Jordan,Allen,Jordan Allen,Male,jordan76@adventure-works.com,10-11-2022,Beverly Hills
26575,Toni,Gonzalez,Toni Gonzalez,Female,toni19@adventure-works.com,10-05-2021,Burlingame
26576,Kaitlyn,Robinson,Kaitlyn Robinson,Female,kaitlyn41@adventure-works.com,31-05-2022,Lemon Grove
26577,Cindy,Edwards,Cindy Edwards,Female,cindy20@adventure-works.com,01-06-2022,Mill Valley
26578,Jeremy,White,Jeremy White,Male,jeremy3@adventure-works.com,28-10-2022,Mill Valley
26579,Hunter,Hayes,Hunter Hayes,Male,hunter18@adventure-works.com,23-05-2021,Santa Monica
26580,Paige,Ramirez,Paige Ramirez,Female,paige30@adventure-works.com,03-01-2023,Salem
26581,Mariah,Patterson,Mariah Patterson,Female,mariah15@adventure-works.com,22-05-2021,Bellingham
26582,Fernando,Moore,Fernando Moore,Male,fernando8@adventure-works.com,21-11-2021,Cliffside
26583,James,Patterson,James Patterson,Male,james26@adventure-works.com,15-07-2022,Santa Monica
26584,Benjamin,Alexander,Benjamin Alexander,Male,benjamin20@adventure-works.com,29-01-2022,Walla Walla
26585,Alejandro,Xu,Alejandro Xu,Male,alejandro15@adventure-works.com,31-05-2021,Newcastle
26586,Alexandra,Baker,Alexandra Baker,Female,alexandra58@adventure-works.com,16-07-2022,Bremerton
26587,Mario,Johnsen,Mario Johnsen,Male,mario9@adventure-works.com,06-06-2021,Port Macquarie
26588,Dustin,Pal,Dustin Pal,Male,dustin12@adventure-works.com,09-07-2021,Perth
26589,Julie,Tang,Julie Tang,Female,julie8@adventure-works.com,28-07-2021,Port Macquarie
26590,Jorge,Guo,Jorge Guo,Male,jorge20@adventure-works.com,17-10-2022,Darlinghurst
26591,Aimee,Chen,Aimee Chen,Female,aimee2@adventure-works.com,18-07-2021,Geelong
26592,Brenda,Lopez,Brenda Lopez,Female,brenda20@adventure-works.com,26-05-2022,Sunbury
26593,Eduardo,Campbell,Eduardo Campbell,Male,eduardo40@adventure-works.com,18-12-2022,Imperial Beach
26594,Melissa,Wood,Melissa Wood,Female,melissa21@adventure-works.com,07-06-2022,Oakland
26595,Alyssa,Bailey,Alyssa Bailey,Female,alyssa33@adventure-works.com,05-01-2023,Kirkland
26596,Antonio,Hayes,Antonio Hayes,Male,antonio23@adventure-works.com,09-06-2022,National City
26597,Madison,Lewis,Madison Lewis,Female,madison21@adventure-works.com,09-01-2023,Yakima
26598,Charles,Adams,Charles Adams,Male,charles35@adventure-works.com,04-02-2022,Tacoma
26599,Allison,Reed,Allison Reed,Female,allison20@adventure-works.com,11-02-2022,Woodland Hills
26600,Michelle,Gray,Michelle Gray,Female,michelle7@adventure-works.com,15-05-2021,Redwood City
26601,Kyle,Gonzalez,Kyle Gonzalez,Male,kyle38@adventure-works.com,18-05-2021,Novato
26602,Noah,Yang,Noah Yang,Male,noah23@adventure-works.com,08-06-2021,Lemon Grove
26603,Sheila,Ruiz,Sheila Ruiz,Female,sheila2@adventure-works.com,08-06-2021,Burlingame
26604,Elizabeth,West,Elizabeth West,Female,elizabeth42@adventure-works.com,13-06-2021,San Diego
26605,Brandon,Foster,Brandon Foster,Male,brandon13@adventure-works.com,25-01-2023,Los Angeles
26606,Hannah,Harris,Hannah Harris,Female,hannah12@adventure-works.com,08-06-2021,Puyallup
26607,Natalie,Powell,Natalie Powell,Female,natalie31@adventure-works.com,22-06-2021,Berkeley
26608,Aaron,Nelson,Aaron Nelson,Male,aaron42@adventure-works.com,24-06-2021,Beverly Hills
26609,Abigail,Kelly,Abigail Kelly,Female,abigail23@adventure-works.com,17-06-2021,Beaverton
26610,Mary,Perez,Mary Perez,Female,mary25@adventure-works.com,21-06-2021,Newport Beach
26611,Kayla,Henderson,Kayla Henderson,Female,kayla29@adventure-works.com,06-06-2021,Concord
26612,Janet,Romero,Janet Romero,Female,janet14@adventure-works.com,20-10-2022,Berkeley
26613,Priscilla,Lal,Priscilla Lal,Female,priscilla8@adventure-works.com,19-01-2023,Burlingame
26614,Richard,Robinson,Richard Robinson,Male,richard12@adventure-works.com,16-06-2021,Seattle
26615,David,Powell,David Powell,Male,david41@adventure-works.com,07-11-2021,Port Hammond
26616,Colin,Goel,Colin Goel,Male,colin42@adventure-works.com,17-06-2021,Beaverton
26617,Isaiah,Peterson,Isaiah Peterson,Male,isaiah4@adventure-works.com,10-06-2021,Santa Monica
26618,Amanda,Morris,Amanda Morris,Female,amanda1@adventure-works.com,03-06-2021,Santa Cruz
26619,Thomas,Hill,Thomas Hill,Male,thomas49@adventure-works.com,01-06-2021,Olympia
26620,Isabella,Green,Isabella Green,Female,isabella45@adventure-works.com,27-01-2020,Shawnee
26621,Sarah,Wood,Sarah Wood,Female,sarah27@adventure-works.com,01-10-2022,Beaverton
26622,Jan,Howard,Jan Howard,Female,jan9@adventure-works.com,12-06-2021,Edmonds
26623,Alexandra,Ross,Alexandra Ross,Female,alexandra27@adventure-works.com,20-06-2021,Issaquah
26624,Elizabeth,Russell,Elizabeth Russell,Female,elizabeth48@adventure-works.com,26-06-2021,Seattle
26625,Lauren,Barnes,Lauren Barnes,Female,lauren50@adventure-works.com,21-06-2021,Woodburn
26626,Dalton,Taylor,Dalton Taylor,Male,dalton8@adventure-works.com,05-06-2021,Burlingame
26627,Jose,Alexander,Jose Alexander,Male,jose13@adventure-works.com,24-06-2021,Coronado
26628,Lucas,Lee,Lucas Lee,Male,lucas36@adventure-works.com,12-05-2022,Spokane
26629,Miranda,Price,Miranda Price,Female,miranda0@adventure-works.com,16-02-2020,Metchosin
26630,Vanessa,Powell,Vanessa Powell,Female,vanessa9@adventure-works.com,21-04-2020,Shawnee
26631,Isaiah,Stewart,Isaiah Stewart,Male,isaiah25@adventure-works.com,09-06-2021,Newport Beach
26632,Isabella,Moore,Isabella Moore,Female,isabella63@adventure-works.com,15-06-2021,Bellingham
26633,Gabrielle,Ward,Gabrielle Ward,Female,gabrielle12@adventure-works.com,01-06-2021,Los Angeles
26634,Devin,Walker,Devin Walker,Male,devin20@adventure-works.com,31-05-2021,Novato
26635,Jasmine,Harris,Jasmine Harris,Female,jasmine12@adventure-works.com,09-06-2021,Grossmont
26636,Miguel,Walker,Miguel Walker,Male,miguel23@adventure-works.com,26-07-2022,Corvallis
26637,Thomas,Robinson,Thomas Robinson,Male,thomas58@adventure-works.com,02-01-2023,El Cajon
26638,Olivia,Flores,Olivia Flores,Female,olivia58@adventure-works.com,10-06-2021,Tacoma
26639,Riley,Diaz,Riley Diaz,Female,riley18@adventure-works.com,04-08-2022,Concord
26640,Eduardo,Lopez,Eduardo Lopez,Male,eduardo28@adventure-works.com,28-04-2020,Cliffside
26641,Arturo,Xie,Arturo Xie,Male,arturo27@adventure-works.com,05-06-2021,Bellflower
26642,Gabrielle,Evans,Gabrielle Evans,Female,gabrielle45@adventure-works.com,06-06-2021,W. Linn
26643,Benjamin,Miller,Benjamin Miller,Male,benjamin40@adventure-works.com,27-05-2020,Sooke
26644,Jenna,Hernandez,Jenna Hernandez,Female,jenna17@adventure-works.com,17-06-2021,Port Orchard
26645,Morgan,Richardson,Morgan Richardson,Female,morgan57@adventure-works.com,03-06-2021,Concord
26646,Jordyn,Perry,Jordyn Perry,Female,jordyn7@adventure-works.com,17-06-2021,Oakland
26647,Jasmine,Simmons,Jasmine Simmons,Female,jasmine54@adventure-works.com,26-06-2021,Santa Cruz
26648,Riley,Rogers,Riley Rogers,Female,riley38@adventure-works.com,05-11-2022,Beverly Hills
26649,Emily,Perry,Emily Perry,Female,emily32@adventure-works.com,30-05-2021,Concord
26650,Kevin,Collins,Kevin Collins,Male,kevin39@adventure-works.com,16-06-2021,Lincoln Acres
26651,Gregory,Nara,Gregory Nara,Male,gregory20@adventure-works.com,22-07-2021,Sunbury
26652,Bruce,Moreno,Bruce Moreno,Male,bruce29@adventure-works.com,07-07-2021,Melton
26653,Kaylee,Allen,Kaylee Allen,Female,kaylee46@adventure-works.com,12-07-2021,Coffs Harbour
26654,Kathleen,Jimenez,Kathleen Jimenez,Female,kathleen7@adventure-works.com,28-07-2021,Bendigo
26655,Kelvin,Sharma,Kelvin Sharma,Male,kelvin6@adventure-works.com,22-07-2021,Townsville
26656,Amanda,Hall,Amanda Hall,Female,amanda66@adventure-works.com,21-07-2021,Gold Coast
26657,Lucas,Hughes,Lucas Hughes,Male,lucas59@adventure-works.com,09-07-2021,Sunbury
26658,Darryl,Liang,Darryl Liang,Male,darryl16@adventure-works.com,14-07-2021,Bendigo
26659,Katrina,Yuan,Katrina Yuan,Female,katrina6@adventure-works.com,11-01-2023,Hawthorne
26660,Kern,Sutton,Kern Sutton,Male,kern0@adventure-works.com,25-07-2021,East Brisbane
26661,Dawn,Zhu,Dawn Zhu,Female,dawn16@adventure-works.com,24-07-2021,Rhodes
26662,Lori,Alvarez,Lori Alvarez,Female,lori7@adventure-works.com,02-08-2021,Warrnambool
26663,Joanna,Serrano,Joanna Serrano,Female,joanna15@adventure-works.com,19-08-2021,Perth
26664,Amy,Zhu,Amy Zhu,Female,amy20@adventure-works.com,27-03-2022,Matraville
26665,Jésus,Vazquez,Jésus Vazquez,Male,jésus13@adventure-works.com,25-05-2022,Darlinghurst
26666,Ashlee,Beck,Ashlee Beck,Female,ashlee4@adventure-works.com,24-08-2021,Hobart
26667,Jillian,Patel,Jillian Patel,Female,jillian3@adventure-works.com,02-08-2021,Melton
26668,Toni,Madan,Toni Madan,Female,toni7@adventure-works.com,04-04-2022,Lavender Bay
26669,Curtis,Zeng,Curtis Zeng,Male,curtis19@adventure-works.com,15-05-2022,Hawthorne
26670,Jerry,Johnsen,Jerry Johnsen,Male,jerry12@adventure-works.com,05-06-2022,Geelong
26671,Arthur,Patel,Arthur Patel,Male,arthur5@adventure-works.com,05-10-2022,Rockhampton
26672,Kelli,Sharma,Kelli Sharma,Female,kelli32@adventure-works.com,26-10-2022,North Sydney
26673,Austin,Alexander,Austin Alexander,Male,austin15@adventure-works.com,17-08-2021,Warrnambool
26674,Ashley,Jackson,Ashley Jackson,Female,ashley12@adventure-works.com,18-07-2022,Chula Vista
26675,Natalie,King,Natalie King,Female,natalie62@adventure-works.com,19-07-2022,San Carlos
26676,Emily,Jenkins,Emily Jenkins,Female,emily31@adventure-works.com,11-06-2021,Lemon Grove
26677,William,Johnson,William Johnson,Male,william17@adventure-works.com,19-09-2022,Los Angeles
26678,Miranda,Hughes,Miranda Hughes,Female,miranda11@adventure-works.com,02-08-2022,N. Vancouver
26679,Noah,Perry,Noah Perry,Male,noah4@adventure-works.com,15-07-2022,Renton
26680,Melissa,Powell,Melissa Powell,Female,melissa3@adventure-works.com,30-04-2022,Marysville
26681,Zachary,Jackson,Zachary Jackson,Male,zachary42@adventure-works.com,20-06-2021,Long Beach
26682,Richard,Diaz,Richard Diaz,Male,richard77@adventure-works.com,16-08-2022,N. Vancouver
26683,Mariah,Simmons,Mariah Simmons,Female,mariah20@adventure-works.com,04-05-2020,Vancouver
26684,Dustin,Andersen,Dustin Andersen,Male,dustin13@adventure-works.com,12-06-2021,Berkeley
26685,Noah,Baker,Noah Baker,Male,noah43@adventure-works.com,12-10-2022,Newport Beach
26686,Christian,Washington,Christian Washington,Male,christian28@adventure-works.com,20-10-2022,Haney
26687,Marshall,Xu,Marshall Xu,Male,marshall26@adventure-works.com,02-07-2022,Bellingham
26688,Brittney,Xu,Brittney Xu,Female,brittney11@adventure-works.com,30-03-2022,Bremerton
26689,Arthur,Gill,Arthur Gill,Male,arthur38@adventure-works.com,05-08-2022,Berkeley
26690,Alexia,Bennett,Alexia Bennett,Female,alexia1@adventure-works.com,26-05-2022,Burbank
26691,Tina,Suri,Tina Suri,Female,tina2@adventure-works.com,19-02-2022,Burbank
26692,Isabella,Brown,Isabella Brown,Female,isabella61@adventure-works.com,07-06-2020,Port Hammond
26693,Charles,Perez,Charles Perez,Male,charles40@adventure-works.com,03-03-2022,Vancouver
26694,Aaron,Hughes,Aaron Hughes,Male,aaron10@adventure-works.com,16-07-2021,Bellingham
26695,Jocelyn,Diaz,Jocelyn Diaz,Female,jocelyn21@adventure-works.com,04-07-2021,Lincoln Acres
26696,Robyn,Suarez,Robyn Suarez,Female,robyn15@adventure-works.com,28-04-2022,Bellingham
26697,Manuel,Arun,Manuel Arun,Male,manuel5@adventure-works.com,02-05-2022,Beverly Hills
26698,Brooke,Rivera,Brooke Rivera,Female,brooke14@adventure-works.com,26-07-2021,Imperial Beach
26699,Joan,Coleman,Joan Coleman,Female,joan20@adventure-works.com,30-04-2022,Cliffside
26700,Sydney,Ramirez,Sydney Ramirez,Female,sydney17@adventure-works.com,26-04-2022,Haney
26701,Katherine,Hill,Katherine Hill,Female,katherine70@adventure-works.com,02-04-2022,Shawnee
26702,Cynthia,Arun,Cynthia Arun,Female,cynthia11@adventure-works.com,23-06-2022,Bellingham
26703,Wyatt,Miller,Wyatt Miller,Male,wyatt6@adventure-works.com,15-07-2021,Oregon City
26704,Frank,Alvarez,Frank Alvarez,Male,frank35@adventure-works.com,12-11-2022,Beverly Hills
26705,Eric,Jenkins,Eric Jenkins,Male,eric15@adventure-works.com,13-07-2021,San Gabriel
26706,Bailey,Mitchell,Bailey Mitchell,Female,bailey31@adventure-works.com,13-03-2022,Vancouver
26707,Sydney,Brooks,Sydney Brooks,Female,sydney20@adventure-works.com,19-07-2022,Beverly Hills
26708,Katherine,Washington,Katherine Washington,Female,katherine39@adventure-works.com,30-06-2021,Chula Vista
26709,Mary,King,Mary King,Female,mary32@adventure-works.com,10-10-2022,La Jolla
26710,Jan,Green,Jan Green,Female,jan14@adventure-works.com,16-07-2021,San Gabriel
26711,Mya,Bryant,Mya Bryant,Female,mya18@adventure-works.com,11-07-2021,Burbank
26712,Ashley,Wilson,Ashley Wilson,Female,ashley7@adventure-works.com,31-07-2022,San Diego
26713,Stephanie,Edwards,Stephanie Edwards,Female,stephanie51@adventure-works.com,05-06-2022,Coronado
26714,Angela,Long,Angela Long,Female,angela12@adventure-works.com,18-05-2022,Ballard
26715,Gabriella,Bell,Gabriella Bell,Female,gabriella12@adventure-works.com,09-10-2022,Oakland
26716,Megan,Smith,Megan Smith,Female,megan3@adventure-works.com,28-11-2022,Oak Bay
26717,David,Simpson,David Simpson,Male,david24@adventure-works.com,07-07-2021,Beaverton
26718,Richard,Flores,Richard Flores,Male,richard67@adventure-works.com,08-07-2021,Long Beach
26719,Tamara,Li,Tamara Li,Female,tamara34@adventure-works.com,17-07-2022,Beaverton
26720,Seth,Watson,Seth Watson,Male,seth73@adventure-works.com,08-08-2022,Seattle
26721,Paula,Jimenez,Paula Jimenez,Female,paula8@adventure-works.com,14-08-2022,Berkeley
26722,Alexandra,McDonald,Alexandra McDonald,Female,alexandra81@adventure-works.com,02-03-2022,Downey
26723,Devin,Kelly,Devin Kelly,Male,devin64@adventure-works.com,25-07-2021,Spring Valley
26724,Sydney,Edwards,Sydney Edwards,Female,sydney45@adventure-works.com,19-07-2021,Salem
26725,Alexis,Smith,Alexis Smith,Female,alexis0@adventure-works.com,18-07-2021,Puyallup
26726,Danielle,Rivera,Danielle Rivera,Female,danielle19@adventure-works.com,20-07-2021,Edmonds
26727,Jose,Clark,Jose Clark,Male,jose80@adventure-works.com,13-07-2021,Milwaukie
26728,Elijah,Roberts,Elijah Roberts,Male,elijah33@adventure-works.com,17-07-2021,Santa Cruz
26729,Brian,Gray,Brian Gray,Male,brian18@adventure-works.com,03-07-2021,Burien
26730,Rachel,Sanchez,Rachel Sanchez,Female,rachel28@adventure-works.com,07-10-2022,Haney
26731,Ethan,Clark,Ethan Clark,Male,ethan36@adventure-works.com,30-07-2021,National City
26732,Martin,Rienstra,Martin Rienstra,Male,martin2@adventure-works.com,20-09-2022,San Carlos
26733,Benjamin,Smith,Benjamin Smith,Male,benjamin46@adventure-works.com,22-10-2022,Bellingham
26734,Morgan,Powell,Morgan Powell,Female,morgan78@adventure-works.com,12-07-2021,Issaquah
26735,Grace,White,Grace White,Female,grace12@adventure-works.com,14-07-2021,Kirkland
26736,Lacey,Xu,Lacey Xu,Female,lacey24@adventure-works.com,15-02-2022,Bellflower
